datetime,chla_rfu,do,par,phyco,temp
2019-11-01,0.3,9.2,0.0,0.33,10.21
2019-11-02,0.31,9.17,0.0,0.34,9.98
2019-11-03,,,,,
2019-11-04,,,,,
2019-11-05,,,,,
2019-11-06,,,,,
2019-11-07,,,,,
2019-11-08,,,,,
2019-11-09,,,,,
2019-11-10,,,,,
2019-11-11,,,,,
2019-11-12,,,,,
2019-11-13,,,,,
2019-11-14,,,,,
2019-11-15,,,,,
2019-11-16,,,,,
2019-11-17,,,,,
2019-11-18,,,,,
2019-11-19,,,,,5.118633754499999
2019-11-20,,14.2,,,5.057601825
2019-11-21,,,,,5.035529038
2019-11-22,,,,,5.0090809545
2019-11-23,,,,,4.860568431
2019-11-24,,,,,4.7729642855000005
2019-11-25,,,,,4.673557800499999
2019-11-26,,,,,4.617055988
2019-11-27,,,,,4.685495642999999
2019-11-28,,,,,4.415302135999999
2019-11-29,,,,,4.294658785
2019-11-30,,,,,4.2284718345000005
2019-12-01,,,,,4.1917821335
2019-12-02,,,,,4.0156196600000005
2019-12-03,,,,,3.951927144
2019-12-04,,,,,3.870357886
2019-12-05,,,,,3.7204329895
2019-12-06,,,,,3.668423864
2019-12-07,,,,,3.547420889
2019-12-08,,,,,3.4751992554999998
2019-12-09,,,,,3.3763857
2019-12-10,,,,,3.2663217839999996
2019-12-11,,,,,2.843752453
2019-12-12,,,,,2.4428550854999997
2019-12-13,,,,,2.3305137315
2019-12-14,,,,,2.4384177125
2019-12-15,,,,,2.0560265005
2019-12-16,,,,,1.739623639
2019-12-17,,,,,1.5872533175
2019-12-18,,,,,1.445220608
2019-12-19,,,,,1.039803226
2019-12-20,,,,,1.02439686
2019-12-21,,,,,1.1350246095
2019-12-22,,,,,0.9840977854999999
2019-12-23,,,,,1.1452886055
2019-12-24,,,,,1.22816153
2019-12-25,,,,,1.2971792375
2019-12-26,,,,,1.3057529005
2019-12-27,,,,,1.4165958715
2019-12-28,,,,,1.4583949975000001
2019-12-29,,,,,1.4810359284999999
2019-12-30,,,,,1.5758320239999999
2019-12-31,,,,,1.5115109355
2020-01-01,,,,,1.325280025
2020-01-02,,,,,1.2138588129999999
2020-01-03,,,,,1.297376366
2020-01-04,,,,,1.2642790824999999
2020-01-05,,,,,1.1477373685
2020-01-06,,,,,1.1316470760000001
2020-01-07,,,,,0.9456854265
2020-01-08,,,,,0.9248767265
2020-01-09,,,,,0.5532276439999999
2020-01-10,,,,,0.6404348305
2020-01-11,,,,,0.594112043
2020-01-12,,,,,0.3354939095
2020-01-13,,,,,0.26216426849999996
2020-01-14,,,,,0.3607900765
2020-01-15,,,,,0.3886564495
2020-01-16,,,,,0.400361918
2020-01-17,,,,,0.457553534
2020-01-18,,,,,0.468052033
2020-01-19,,,,,0.4097205885
2020-01-20,,,,,0.42475074349999997
2020-01-21,,,,,0.44357651249999996
2020-01-22,,,,,0.4581871345
2020-01-23,,,,,0.4746490385
2020-01-24,,,,,0.483684596
2020-01-25,,,,,0.485466593
2020-01-26,,,,,0.485815816
2020-01-27,,,,,0.500961675
2020-01-28,,,,,0.5145651165
2020-01-29,,,,,0.520482358
2020-01-30,,,,,0.5272784725
2020-01-31,,,,,0.537864948
2020-02-01,,,,,0.5596743155
2020-02-02,,,,,0.5526954235
2020-02-03,,,,,0.6271125120000001
2020-02-04,,,,,0.7114793964999999
2020-02-05,,,,,0.7629629115000001
2020-02-06,,,,,0.796284668
2020-02-07,,,,,0.8534944635
2020-02-08,,,,,0.9046098365
2020-02-09,,,,,0.9691628585000001
2020-02-10,,,,,0.967590076
2020-02-11,,,,,0.9477386015
2020-02-12,,23.0,,,0.96739937
2020-02-13,,,,,0.9643795335
2020-02-14,,,,,0.9566903025
2020-02-15,,,,,0.9472271505000001
2020-02-16,,,,,0.9004502415
2020-02-17,,,,,0.9557081265
2020-02-18,,,,,0.9793241585
2020-02-19,,,,,0.9904333955
2020-02-20,,,,,0.9980773519999999
2020-02-21,,,,,0.9660013915000001
2020-02-22,,,,,0.9597645025
2020-02-23,,,,,0.954802432
2020-02-24,,,,,0.8896964279999999
2020-02-25,,,,,0.9755533475
2020-02-26,,,,,1.027671754
2020-02-27,,,,,0.9760259605000001
2020-02-28,,,,,0.7103135604999999
2020-02-29,,,,,0.917699521
2020-03-01,,,,,0.925681092
2020-03-02,,,,,0.9283528995
2020-03-03,,,,,1.175731933
2020-03-04,,,,,1.2405851294999999
2020-03-05,,,,,1.3043561635
2020-03-06,,,,,1.353189669
2020-03-07,,,,,1.4896930515
2020-03-08,,,,,1.5984206575
2020-03-09,,,,,1.6384311610000002
2020-03-10,,,,,1.7306684689999998
2020-03-11,,,,,1.8409880589999998
2020-03-12,,,,,1.8703410649999999
2020-03-13,,,,,1.989061577
2020-03-14,,,,,2.1711404109999997
2020-03-15,,,,,2.215431165
2020-03-16,,,,,2.328665987
2020-03-17,,,,,2.2960021485
2020-03-18,,,,,2.3861250060000003
2020-03-19,,,,,2.3995814685
2020-03-20,,,,,2.6474912919999998
2020-03-21,,,,,2.4297887730000003
2020-03-22,,,,,2.3286929885000003
2020-03-23,,,,,2.390916285
2020-03-24,,,,,2.5193125215
2020-03-25,,,,,2.6133368185
2020-03-26,,,,,2.722874832
2020-03-27,,,,,2.7860944175
2020-03-28,,,,,2.9740031934999998
2020-03-29,,,,,3.1414991855
2020-03-30,,,,,3.177706906
2020-03-31,,,,,3.6534207335
2020-04-01,2.07,,3.4,1.07,5.03
2020-04-02,3.2,,20.5,1.23,4.09
2020-04-03,3.02,,10.2,1.17,3.925
2020-04-04,2.59,,20.5,1.0,4.305
2020-04-05,2.58,,37.6,1.05,5.005
2020-04-06,3.45,,17.1,1.24,5.34
2020-04-07,4.05,,13.7,1.44,5.41
2020-04-08,2.96,,20.5,1.14,5.3100000000000005
2020-04-09,2.87,,23.9,1.11,5.415
2020-04-10,2.955,,27.3,1.11,5.49
2020-04-11,3.48,,13.7,1.28,5.800000000000001
2020-04-12,3.48,,6.8,1.26,5.994999999999999
2020-04-13,2.28,14.49,20.5,0.92,5.775
2020-04-14,2.01,14.43,34.2,0.86,5.609999999999999
2020-04-15,1.995,14.2,34.2,0.88,5.485
2020-04-16,1.93,14.01,35.05,0.85,5.555
2020-04-17,2.03,13.88,23.9,0.85,5.62
2020-04-18,2.03,13.66,58.0,0.82,5.655
2020-04-19,2.11,13.5,51.2,0.79,6.195
2020-04-20,2.38,13.53,20.5,0.82,6.5649999999999995
2020-04-21,2.08,13.17,56.3,0.75,6.545
2020-04-22,2.5,13.14,13.7,0.78,6.8149999999999995
2020-04-23,2.6,13.04,20.5,0.79,6.855
2020-04-24,2.75,13.02,13.7,0.82,6.995
2020-04-25,2.6950000000000003,13.19,30.7,0.77,7.225
2020-04-26,2.05,12.91,59.7,0.64,7.165
2020-04-27,2.15,13.31,32.4,0.66,7.755
2020-04-28,2.125,13.11,41.0,0.65,7.654999999999999
2020-04-29,1.9649999999999999,12.58,10.2,0.6,7.7825
2020-04-30,1.61,11.85,68.3,0.53,7.635
2020-05-01,2.15,11.93,61.5,0.66,8.55
2020-05-02,2.11,12.06,51.2,0.65,9.105
2020-05-03,2.67,12.28,71.7,0.69,9.620000000000001
2020-05-04,2.66,12.11,50.35,0.77,9.8425
2020-05-05,2.645,12.08,27.3,0.68,9.7225
2020-05-06,2.95,12.17,58.0,0.7,9.6275
2020-05-07,2.87,12.46,78.5,0.82,10.07
2020-05-08,2.23,12.09,78.5,0.65,10.175
2020-05-09,2.4,11.88,110.94999999999999,0.69,10.23
2020-05-10,2.25,11.44,23.9,0.62,10.015
2020-05-11,1.81,11.14,71.7,0.55,9.815000000000001
2020-05-12,1.58,11.07,104.1,0.51,9.93
2020-05-13,0.99,11.36,64.8,0.475,10.325
2020-05-14,0.73,10.46,20.5,0.36,10.219999999999999
2020-05-15,0.28,10.68,71.7,0.27,11.405
2020-05-16,0.1,10.625,85.25,0.21,12.3
2020-05-17,0.07,9.84,20.5,0.25,10.42
2020-05-18,0.03,9.7,20.5,0.23,10.59
2020-05-19,0.03,9.7,30.7,0.19,11.75
2020-05-20,0.05,9.56,110.05000000000001,0.18,11.825
2020-05-21,,9.46,71.6,0.16,12.43
2020-05-22,0.02,9.26,23.9,0.15,13.59
2020-05-23,0.01,9.13,37.5,0.23,13.705
2020-05-24,0.01,9.0,88.6,0.23,13.7075
2020-05-25,0.01,8.85,88.7,0.14,16.127499999999998
2020-05-26,0.01,8.74,71.6,0.13,16.96
2020-05-27,0.02,8.75,117.6,0.13,17.197499999999998
2020-05-28,0.04,8.72,34.1,0.07,19.73
2020-05-29,0.06,8.91,75.0,0.08,19.33
2020-05-30,0.06,8.82,69.9,0.09,18.705
2020-05-31,0.08,8.93,32.4,0.1,18.66
2020-06-01,0.13,9.05,8.5,0.13,17.955
2020-06-02,0.16,9.11,5.1,0.14,17.8
2020-06-03,0.19,9.16,3.4,0.11499999999999999,19.53
2020-06-04,0.14,9.28,6.8,0.05,21.6075
2020-06-05,0.2,9.61,64.8,0.07,22.43
2020-06-06,0.28,9.77,129.5,0.07,22.65
2020-06-07,0.39,10.22,81.8,0.15,21.09
2020-06-08,0.48,10.05,103.95,0.16,20.759999999999998
2020-06-09,0.51,10.17,13.6,0.16,21.560000000000002
2020-06-10,0.41,9.21,17.0,0.17,20.84
2020-06-11,0.27,8.75,92.0,0.21,19.77
2020-06-12,0.23,8.79,105.6,0.19,19.865
2020-06-13,0.17,8.66,112.5,0.16,19.8575
2020-06-14,0.15,8.63,100.6,0.18,19.555
2020-06-15,0.16,8.83,61.4,0.2,19.485
2020-06-16,0.17,8.91,40.9,0.21,19.67
2020-06-17,0.15,9.51,23.9,0.19,21.064999999999998
2020-06-18,0.25,10.13,23.9,0.26,21.060000000000002
2020-06-19,0.32,10.7,64.7,0.49,22.1675
2020-06-20,0.31,11.82,23.9,0.8,23.240000000000002
2020-06-21,0.25,11.82,95.4,0.78,23.11
2020-06-22,0.31,12.05,27.3,0.99,23.425
2020-06-23,0.25,11.47,40.9,1.22,22.835
2020-06-24,0.23,11.09,23.9,1.17,22.64
2020-06-25,0.21,10.87,49.4,1.1,22.6
2020-06-26,0.21,11.27,13.6,0.71,22.955
2020-06-27,0.22,10.82,143.1,0.61,22.67
2020-06-28,0.25,12.22,92.0,0.53,24.29
2020-06-29,0.28,11.11,13.6,0.63,23.6
2020-06-30,0.31,10.56,121.0,0.58,23.525
2020-07-01,0.42,10.88,126.0,0.49,24.0575
2020-07-02,1.31,12.3,64.7,0.61,24.73
2020-07-03,1.65,,81.7,0.39,26.955
2020-07-04,1.4249999999999998,,85.1,0.435,27.805
2020-07-05,1.18,,68.1,0.5,28.31
2020-07-06,1.34,,71.5,0.68,28.96
2020-07-07,1.375,,17.0,0.67,
2020-07-08,1.31,12.34,34.1,0.72,27.762500000000003
2020-07-09,1.38,12.35,10.2,0.89,28.31
2020-07-10,1.16,10.37,34.1,0.92,27.2875
2020-07-11,1.14,9.91,40.9,1.04,26.725
2020-07-12,1.39,10.0,34.1,1.32,26.755000000000003
2020-07-13,1.24,10.07,40.9,1.36,26.634999999999998
2020-07-14,1.08,8.69,30.6,1.29,26.064999999999998
2020-07-15,1.16,8.28,13.6,1.44,25.744999999999997
2020-07-16,0.9,8.06,20.4,1.27,25.335
2020-07-17,0.9,11.36,41.75,1.38,26.200000000000003
2020-07-18,0.875,10.205,17.0,1.49,25.805
2020-07-19,0.865,9.59,37.5,1.52,25.945
2020-07-20,0.87,9.825,28.1,1.44,25.990000000000002
2020-07-21,0.63,9.91,34.1,1.42,25.97
2020-07-22,0.57,9.32,30.7,1.44,25.630000000000003
2020-07-23,0.61,10.0,27.2,1.46,25.595
2020-07-24,0.63,10.9,34.0,1.31,25.81
2020-07-25,0.52,11.98,37.5,1.14,26.13
2020-07-26,0.51,11.22,6.8,1.33,26.314999999999998
2020-07-27,0.49,10.34,20.4,1.39,26.674999999999997
2020-07-28,0.49,10.02,13.6,1.55,26.369999999999997
2020-07-29,0.48,9.63,34.1,1.66,26.1125
2020-07-30,0.54,10.37,30.7,1.44,26.65
2020-07-31,0.51,8.94,37.5,1.68,25.752499999999998
2020-08-01,0.54,9.565000000000001,23.8,1.76,25.64
2020-08-02,0.51,10.11,17.0,1.64,25.740000000000002
2020-08-03,,,,,
2020-08-04,0.58,8.195,20.4,1.88,24.11
2020-08-05,0.61,9.01,27.3,2.07,23.89
2020-08-06,0.63,9.96,23.9,2.11,23.89
2020-08-07,0.6,10.51,22.1,1.9449999999999998,23.91
2020-08-08,0.56,9.57,20.4,1.82,23.715000000000003
2020-08-09,0.7,10.44,6.8,1.88,24.465
2020-08-10,0.56,9.614999999999998,3.4,1.83,24.27
2020-08-11,0.44,9.5,20.4,1.82,24.435
2020-08-12,0.43,11.92,20.4,1.48,25.6
2020-08-13,0.35,10.15,23.9,1.57,24.715
2020-08-14,0.33,9.92,23.9,1.52,24.405
2020-08-15,0.38,10.5,12.75,1.45,24.695
2020-08-16,0.45,10.26,20.4,1.48,24.605
2020-08-17,0.42,9.98,20.4,1.54,24.545
2020-08-18,0.39,10.04,23.8,1.46,24.68
2020-08-19,0.39,11.11,23.8,1.36,24.880000000000003
2020-08-20,0.41,11.06,20.4,1.27,24.77
2020-08-21,0.48,10.28,20.4,1.38,24.485
2020-08-22,0.46,10.3,20.4,1.38,24.685
2020-08-23,0.49,10.21,20.4,1.43,24.665
2020-08-24,0.39,11.4,20.4,0.99,26.049999999999997
2020-08-25,0.55,10.76,17.0,1.07,25.935000000000002
2020-08-26,,,,,
2020-08-27,0.62,9.78,13.6,1.29,25.71
2020-08-28,0.67,9.4,10.2,1.33,25.810000000000002
2020-08-29,0.67,8.53,17.0,1.35,25.265
2020-08-30,0.74,8.39,13.6,1.4,24.93
2020-08-31,0.71,7.87,6.8,1.42,24.075000000000003
2020-09-01,0.79,7.98,10.2,1.44,23.67
2020-09-02,0.7,7.96,13.6,1.39,23.405
2020-09-03,0.7,7.94,17.0,1.43,23.095
2020-09-04,0.75,8.01,10.2,1.46,22.560000000000002
2020-09-05,0.93,8.31,10.2,1.56,22.43
2020-09-06,0.86,8.42,3.4,1.48,22.1475
2020-09-07,0.88,7.91,6.8,1.5,21.655
2020-09-08,0.77,7.82,3.4,1.65,20.96
2020-09-09,0.69,7.62,3.4,1.63,20.0475
2020-09-10,0.66,7.82,3.4,1.5950000000000002,19.005000000000003
2020-09-11,0.66,7.89,3.4,1.56,18.7
2020-09-12,0.69,8.1,3.4,1.51,18.43
2020-09-13,0.66,8.16,8.5,1.4,18.427500000000002
2020-09-14,0.93,9.4,6.8,1.46,18.8975
2020-09-15,0.74,8.885000000000002,6.8,1.36,18.54
2020-09-16,1.315,9.47,6.8,1.75,18.695
2020-09-17,1.43,10.39,6.8,1.79,18.96
2020-09-18,1.02,9.585,6.8,1.55,18.655
2020-09-19,1.11,10.16,10.2,1.52,18.35
2020-09-20,0.88,10.02,6.8,1.42,18.16
2020-09-21,0.92,9.665,6.8,1.44,18.009999999999998
2020-09-22,1.04,10.1,6.8,1.61,18.065
2020-09-23,1.01,11.59,6.8,1.56,18.880000000000003
2020-09-24,1.0550000000000002,11.39,3.4,1.63,18.630000000000003
2020-09-25,0.78,10.14,6.8,1.45,18.34
2020-09-26,0.86,9.92,6.8,1.38,18.48
2020-09-27,0.96,9.75,1.7,1.53,18.66
2020-09-28,0.86,9.07,3.4,1.45,18.34
2020-09-29,0.8,8.83,3.4,1.41,17.725
2020-09-30,0.8,8.58,3.4,1.4,17.405
2020-10-01,0.86,8.56,3.4,1.44,16.785
2020-10-02,0.87,8.68,0.0,1.51,16.47
2020-10-03,0.68,8.44,2.55,1.54,16.134999999999998
2020-10-04,0.73,8.285,3.4,1.44,15.809999999999999
2020-10-05,0.865,8.594999999999999,3.4,1.58,15.41
2020-10-06,0.91,8.46,3.4,1.45,15.24
2020-10-07,0.89,8.6,0.0,1.34,15.215
2020-10-08,1.24,9.06,3.4,1.39,15.33
2020-10-09,0.81,9.01,3.4,0.84,15.190000000000001
2020-10-10,1.11,9.17,3.4,0.95,15.295
2020-10-11,0.9,8.93,0.0,0.79,15.205
2020-10-12,0.75,8.47,1.7,0.7,15.120000000000001
2020-10-13,0.64,7.54,1.7,0.5,14.83
2020-10-14,0.97,8.45,0.0,0.7,14.665
2020-10-15,0.92,7.75,1.7,0.65,14.315000000000001
2020-10-16,0.85,7.11,0.0,0.58,13.96
2020-10-17,1.02,8.25,0.0,0.67,13.46
2020-10-18,0.85,6.94,0.0,0.55,13.265
2020-10-19,0.78,6.98,0.0,0.48,12.98
2020-10-20,1.35,8.684999999999999,0.0,0.97,12.475000000000001
2020-10-21,1.18,8.27,0.0,0.89,12.385
2020-10-22,0.54,6.57,0.0,0.54,12.33
2020-10-23,0.8,7.89,0.0,0.64,11.995000000000001
2020-10-24,0.67,8.37,0.0,0.6,11.7
2020-10-25,0.96,8.86,0.0,0.72,11.315000000000001
2020-10-26,0.98,9.01,0.0,0.71,10.864999999999998
2020-10-27,0.55,8.68,0.0,0.51,10.74
2020-10-28,0.58,8.78,0.0,0.39,10.37
2020-10-29,0.41,8.87,0.0,0.32,10.04
2020-10-30,0.55,9.32,1.7,0.365,9.86
2020-10-31,0.54,9.36,0.0,0.36,9.65
2020-11-01,0.23,9.39,1.7,0.26,9.5525
2020-11-02,0.1,9.67,0.0,0.21,9.02
2020-11-03,0.135,9.97,0.0,0.22,8.885000000000002
2020-11-04,0.07,9.81,0.0,0.19,9.07
2020-11-05,0.06,9.85,0.0,0.18,9.22
2020-11-06,0.05,10.03,3.4,0.18,9.66
2020-11-07,0.03,9.86,0.0,0.03,9.48
2020-11-08,0.02,9.82,0.0,-0.02,9.55
2020-11-09,0.03,9.96,0.0,0.02,9.91
2020-11-10,0.02,9.89,0.0,-0.02,10.01
2020-11-11,0.02,9.95,0.0,-0.03,9.86
2020-11-12,0.02,9.97,0.0,0.03,9.71
2020-11-13,0.02,9.9,0.0,0.22,9.5
2020-11-14,0.01,10.0,0.0,0.22,9.14
2020-11-15,0.01,10.06,0.0,0.22,8.995000000000001
2020-11-16,0.02,10.39,3.4,0.22,8.5
2020-11-17,0.01,10.5,3.4,0.23,8.075
2020-11-18,0.01,10.65,1.7,0.24,7.91
2020-11-19,0.01,10.69,0.0,0.23,7.83
2020-11-20,0.02,10.89,0.0,0.26,7.725
2020-11-21,0.02,10.9,0.0,0.26,7.6899999999999995
2020-11-22,,,,,
2020-11-23,,,,,
2020-11-24,,,,,
2020-11-25,,,,,
2020-11-26,,,,,
2020-11-27,,,,,
2020-11-28,,,,,
2020-11-29,,,,,
2020-11-30,,,,,
2020-12-01,,,,,
2020-12-02,,,,,
2020-12-03,,,,,
2020-12-04,,,,,
2020-12-05,,,,,
2020-12-06,,,,,
2020-12-07,,,,,
2020-12-08,,,,,
2020-12-09,,,,,
2020-12-10,,12.7,,,5.0
2020-12-11,,,,,
2020-12-12,,,,,
2020-12-13,,,,,
2020-12-14,,,,,
2020-12-15,,,,,
2020-12-16,,,,,
2020-12-17,,,,,
2020-12-18,,,,,
2020-12-19,,,,,
2020-12-20,,,,,
2020-12-21,,,,,
2020-12-22,,,,,
2020-12-23,,,,,
2020-12-24,,,,,
2020-12-25,,,,,
2020-12-26,,,,,
2020-12-27,,,,,
2020-12-28,,,,,
2020-12-29,,,,,
2020-12-30,,,,,
2020-12-31,,,,,
2021-01-01,,,,,
2021-01-02,,,,,
2021-01-03,,,,,
2021-01-04,,,,,
2021-01-05,,,,,
2021-01-06,,,,,
2021-01-07,,,,,
2021-01-08,,,,,
2021-01-09,,,,,
2021-01-10,,,,,
2021-01-11,,,,,
2021-01-12,,,,,
2021-01-13,,,,,
2021-01-14,,,,,
2021-01-15,,,,,
2021-01-16,,,,,
2021-01-17,,,,,
2021-01-18,,,,,
2021-01-19,,,,,
2021-01-20,,,,,
2021-01-21,,,,,
2021-01-22,,,,,
2021-01-23,,,,,
2021-01-24,,,,,
2021-01-25,,,,,
2021-01-26,,,,,
2021-01-27,,,,,
2021-01-28,,,,,
2021-01-29,,,,,
2021-01-30,,,,,
2021-01-31,,,,,
2021-02-01,,,,,
2021-02-02,,,,,
2021-02-03,,,,,
2021-02-04,,,,,
2021-02-05,,,,,
2021-02-06,,,,,
2021-02-07,,,,,
2021-02-08,,,,,
2021-02-09,,,,,
2021-02-10,,,,,
2021-02-11,,,,,
2021-02-12,,,,,
2021-02-13,,,,,
2021-02-14,,,,,
2021-02-15,,,,,
2021-02-16,,,,,
2021-02-17,,,,,
2021-02-18,,,,,
2021-02-19,,,,,
2021-02-20,,,,,
2021-02-21,,,,,
2021-02-22,,,,,
2021-02-23,,,,,
2021-02-24,,,,,
2021-02-25,,,,,
2021-02-26,,,,,
2021-02-27,,,,,
2021-02-28,,,,,
2021-03-01,,,,,
2021-03-02,,,,,
2021-03-03,,13.3,,,1.6
2021-03-04,,,,,
2021-03-05,,,,,
2021-03-06,,,,,
2021-03-07,,,,,
2021-03-08,,,,,
2021-03-09,,,,,
2021-03-10,,,,,
2021-03-11,,,,,
2021-03-12,,,,,
2021-03-13,,,,,
2021-03-14,,,,,
2021-03-15,,,,,
2021-03-16,,,,,
2021-03-17,,,,,
2021-03-18,,,,,
2021-03-19,,,,,
2021-03-20,,,,,
2021-03-21,,,,,
2021-03-22,,,,,
2021-03-23,,,,,
2021-03-24,,,,,
2021-03-25,,,,,
2021-03-26,,,312.3,,3.67
2021-03-27,,,3.4,,3.69
2021-03-28,,,3.4,,3.75
2021-03-29,,,10.2,,4.11
2021-03-30,,,13.7,,4.19
2021-03-31,,,13.7,,
2021-04-01,,,6.8,,4.57
2021-04-02,,,20.5,,4.58
2021-04-03,,,20.5,,4.56
2021-04-04,1.85,14.495000000000001,20.5,0.61,5.8
2021-04-05,3.53,13.86,23.9,0.77,5.15
2021-04-06,5.32,14.63,20.5,0.98,5.93
2021-04-07,5.89,,10.2,1.11,6.73
2021-04-08,,,,,
2021-04-09,5.83,14.3,10.2,0.81,6.775
2021-04-10,6.06,,10.2,1.1,7.975
2021-04-11,5.78,,10.2,0.85,7.285
2021-04-12,5.24,,6.8,0.78,7.41
2021-04-13,5.05,,20.5,0.74,7.33
2021-04-14,4.36,14.22,13.7,0.7,7.48
2021-04-15,3.72,14.39,20.5,0.61,7.395
2021-04-16,3.03,14.18,33.25,0.56,7.365
2021-04-17,1.75,,42.7,0.38,7.967499999999999
2021-04-18,1.88,,23.9,0.4,8.7575
2021-04-19,1.7149999999999999,,20.5,0.38,8.504999999999999
2021-04-20,1.42,14.34,23.9,0.32,8.4475
2021-04-21,0.98,14.015,34.1,0.41,8.035
2021-04-22,0.88,13.82,54.6,0.39,8.094999999999999
2021-04-23,0.6,13.48,49.5,0.33,8.129999999999999
2021-04-24,0.6,13.26,51.2,0.31,8.205
2021-04-25,0.38,12.83,41.0,0.23,8.4075
2021-04-26,0.12,12.48,31.549999999999997,0.18,8.425
2021-04-27,0.13,12.32,30.7,0.17,8.585
2021-04-28,0.03,12.145,20.5,0.15,8.89
2021-04-29,0.02,11.72,13.7,0.07,9.265
2021-04-30,0.01,11.49,61.4,-0.16,9.355
2021-05-01,,11.28,51.2,-0.2,9.585
2021-05-02,,10.9,78.5,-0.22,10.4525
2021-05-03,,10.684999999999999,13.6,-0.22,11.195
2021-05-04,,10.53,30.7,-0.22,10.975000000000001
2021-05-05,,10.38,64.8,-0.21,10.935
2021-05-06,,10.6,32.4,-0.11,11.165
2021-05-07,,10.5,92.2,-0.11,11.0
2021-05-08,,10.39,54.6,-0.13,11.3325
2021-05-09,,10.3,58.0,-0.14,11.385
2021-05-10,,10.23,61.4,-0.15,11.399999999999999
2021-05-11,,10.24,95.5,-0.16,11.43
2021-05-12,,10.19,90.3,-0.16,11.995000000000001
2021-05-13,0.025,10.2,81.05000000000001,-0.13,12.53
2021-05-14,,10.24,75.1,0.01,13.5
2021-05-15,0.01,10.27,20.5,0.01,13.365
2021-05-16,0.02,10.37,54.6,0.02,12.83
2021-05-17,0.02,10.38,58.0,-0.01,14.344999999999999
2021-05-18,0.02,10.52,0.0,0.02,13.625
2021-05-19,0.04,10.38,,0.0,14.74
2021-05-20,0.05,10.23,,-0.03,15.93
2021-05-21,0.08499999999999999,10.18,,-0.03,15.675
2021-05-22,0.08,10.1,208.0,-0.05,16.405
2021-05-23,0.07,10.31,40.9,-0.18,17.515
2021-05-24,0.06,10.4,85.2,-0.22,18.0825
2021-05-25,0.14,10.47,102.2,-0.22,18.315
2021-05-26,0.21,10.37,126.1,-0.21,18.78
2021-05-27,0.24,10.22,17.05,-0.17,18.64
2021-05-28,0.13,9.9,8.5,-0.14,15.85
2021-05-29,0.08,9.83,48.599999999999994,-0.14,14.76
2021-05-30,0.08,9.99,64.8,-0.16,15.16
2021-05-31,0.16,10.09,134.7,-0.16,16.9
2021-06-01,0.19,10.23,85.2,-0.14,16.675
2021-06-02,0.25,10.62,151.6,-0.12,17.215000000000003
2021-06-03,0.19,10.97,134.55,-0.17,19.465
2021-06-04,0.255,10.85,37.5,-0.17,19.32
2021-06-05,0.23,10.614999999999998,0.0,-0.16,19.05
2021-06-06,0.19,10.62,,-0.11,20.1675
2021-06-07,0.17,10.42,,-0.21,20.195
2021-06-08,0.16,11.15,,0.11,21.799999999999997
2021-06-09,0.08,10.75,241.7,-0.01,23.1575
2021-06-10,0.09,10.67,132.9,-0.055,23.85
2021-06-11,0.08,10.73,44.25,-0.05,25.555
2021-06-12,0.1,10.09,61.3,-0.045,25.5975
2021-06-13,0.1,9.96,25.6,-0.01,25.25
2021-06-14,0.13,10.375,6.8,0.09,24.58
2021-06-15,0.22,10.71,10.2,0.45,24.48
2021-06-16,0.28,11.68,124.3,0.55,24.165
2021-06-17,0.25,12.04,30.6,0.54,23.93
2021-06-18,0.23,11.13,51.1,0.66,23.625
2021-06-19,0.26,12.21,73.2,1.13,24.369999999999997
2021-06-20,0.22,12.43,27.3,1.15,24.605
2021-06-21,0.16,10.47,23.9,0.66,22.82
2021-06-22,0.14,10.265,78.4,0.7,22.354999999999997
2021-06-23,0.15,10.41,44.3,0.89,22.03
2021-06-24,0.16,9.98,17.0,0.895,21.634999999999998
2021-06-25,0.18,9.91,20.4,0.99,21.585
2021-06-26,0.22,10.12,17.0,1.455,21.975
2021-06-27,0.18,10.02,47.7,0.89,21.905
2021-06-28,0.17,10.4,44.3,0.88,22.235
2021-06-29,0.17,10.54,34.1,0.83,22.585
2021-06-30,0.18,11.45,61.3,0.93,22.81
2021-07-01,0.16,12.4,63.85,0.62,24.442500000000003
2021-07-02,0.19,11.24,61.4,0.63,23.6625
2021-07-03,0.18,12.47,95.4,0.62,24.0
2021-07-04,0.2,12.635000000000002,90.3,0.65,24.259999999999998
2021-07-05,0.21,12.12,70.65,0.79,24.605
2021-07-06,0.23,11.69,74.9,0.9,24.725
2021-07-07,0.26,11.84,27.3,1.0,25.049999999999997
2021-07-08,0.25,10.56,40.9,0.93,24.015
2021-07-09,0.25,10.75,57.9,0.91,23.685000000000002
2021-07-10,0.25,11.77,74.9,0.89,23.615000000000002
2021-07-11,0.26,11.2,64.8,0.82,23.33
2021-07-12,0.27,10.89,68.1,0.81,22.975
2021-07-13,0.29,10.76,34.1,0.78,22.895000000000003
2021-07-14,0.32,12.0,20.4,1.1,23.45
2021-07-15,0.4,10.48,23.9,0.96,23.1
2021-07-16,0.48,11.81,86.9,1.06,23.61
2021-07-17,0.41,11.274999999999999,86.05000000000001,0.96,23.45
2021-07-18,0.37,11.92,82.65,0.91,23.56
2021-07-19,0.39,,71.6,0.67,24.3975
2021-07-20,0.41,,69.8,0.61,25.235
2021-07-21,0.41,,23.9,0.66,25.21
2021-07-22,0.46,11.99,20.4,0.99,24.572499999999998
